year,latitude,longitude,wspd,wdir,number,wspd_kmh
2021,36.25,-8.75,4.228423,222.12666,0,15.222322
2021,36.25,-8.5,3.8985832,250.58636,0,14.034899
2021,36.25,-8.25,3.6127653,219.98175,0,13.005955
2021,36.25,-8.0,3.2680864,218.6668,0,11.765111
2021,36.25,-7.75,2.9643824,217.64325,0,10.671777
2021,36.25,-7.5,2.6959488,216.12866,0,9.705416
2021,36.25,-7.25,2.4616754,210.25218,0,8.862031
2021,36.25,-7.0,2.2913425,204.91838,0,8.248833
2021,36.25,-6.75,2.113028,231.71313,0,7.6069007
2021,36.25,-6.5,1.8458085,220.76477,0,6.6449103
2021,36.25,-6.25,1.763874,182.83583,0,6.3499465
2021,36.25,-6.0,1.633,156.5559,0,5.8788
2021,36.25,-5.75,1.3119988,152.75603,0,4.7231956
2021,36.25,-5.5,1.2337458,175.93506,0,4.441485
2021,36.25,-5.25,1.1433371,170.02086,0,4.1160135
2021,36.25,-5.0,1.4212961,233.4008,0,5.116666
2021,36.25,-4.75,1.6500325,233.30293,0,5.940117
2021,36.25,-4.5,2.0105317,225.89813,0,7.2379136
2021,36.25,-4.25,2.0139382,227.63979,0,7.2501774
2021,36.25,-4.0,2.1450748,223.46092,0,7.722269
2021,36.25,-3.75,2.1531842,215.34637,0,7.751463
2021,36.25,-3.5,2.062485,207.37868,0,7.424946
2021,36.25,-3.25,2.0347733,199.91963,0,7.325184
2021,36.25,-3.0,1.9881598,191.6462,0,7.157375
2021,36.25,-2.75,1.9467183,183.03351,0,7.008186
2021,36.25,-2.5,2.1342528,171.12862,0,7.68331
2021,36.25,-2.25,2.2548513,169.25566,0,8.117465
2021,36.25,-2.0,2.4299471,169.75642,0,8.747809
2021,36.25,-1.75,2.412157,166.66821,0,8.683765
2021,36.25,-1.5,2.2952545,193.01006,0,8.262916
2021,36.25,-1.25,2.175874,161.12206,0,7.833146
2021,36.25,-1.0,2.158882,157.42818,0,7.7719746
2021,36.25,-0.75,2.1879218,155.82637,0,7.8765182
2021,36.25,-0.5,2.2710307,157.40472,0,8.17571
2021,36.25,-0.25,2.1957567,183.9836,0,7.9047236
2021,36.25,0.0,2.1644726,181.88402,0,7.792101
2021,36.25,0.25,1.851101,151.16708,0,6.663964
2021,36.25,0.5,1.5349303,152.00397,0,5.525749
2021,36.25,0.75,1.2309889,147.52924,0,4.4315596
2021,36.25,1.0,1.0524663,144.60316,0,3.7888784
2021,36.25,1.25,0.9787276,145.10728,0,3.5234191
2021,36.25,1.5,0.94326186,145.93918,0,3.3957427
2021,36.25,1.75,0.94044423,151.14873,0,3.3855991
2021,36.25,2.0,0.9177809,152.8003,0,3.304011
2021,36.25,2.25,0.8910927,145.5242,0,3.2079337
2021,36.25,2.5,0.8516326,148.42271,0,3.0658772
2021,36.25,2.75,0.78310794,148.65172,0,2.8191886
2021,36.25,3.0,0.85247976,176.481,0,3.068927
2021,36.25,3.25,0.8106098,201.73314,0,2.9181952
2021,36.25,3.5,0.77074003,202.55774,0,2.774664
2021,36.25,3.75,0.67451066,179.45598,0,2.4282384
2021,36.25,4.0,0.54774326,204.92992,0,1.9718757
2021,36.25,4.25,0.49520323,175.25928,0,1.7827315
2021,36.25,4.5,0.50836176,159.01122,0,1.8301023
2021,36.25,4.75,0.5936739,132.27614,0,2.1372259
2021,36.25,5.0,0.6779888,147.89616,0,2.4407597
2021,36.25,5.25,0.7278118,226.94849,0,2.6201224
2021,36.25,5.5,0.81509465,267.98553,0,2.9343407
2021,36.25,5.75,0.90946364,278.97275,0,3.274069
2021,36.25,6.0,0.9388365,289.98514,0,3.3798113
2021,36.25,6.25,0.861224,250.1391,0,3.1004064
2021,36.25,6.5,0.8729677,174.63786,0,3.1426837
2021,36.25,6.75,0.9562296,146.54527,0,3.4424267
2021,36.25,7.0,1.0534686,171.56474,0,3.792487
2021,36.25,7.25,0.96559906,253.30981,0,3.4761565
2021,36.25,7.5,0.8644833,223.49152,0,3.1121397
